quaternions_10	quaternions_11	quaternions_12	quaternions_13	angle_10	angle_11	angle_12	rotacc_1	speed	id	pos_x	pos_y	normalized_x	normalized_y	orientation_x	orientation_y	speed1	tracking	Pharusbin	Gyroid	comp_index	SOUND1	SOUND2	SOUND3	SOUND4	SOUND5	SOUND6	SOUND7	SOUND8
0.81409943	0.41278318	0.010512513	0.40772074	0.1256211	0.44813704	0.620857	0.014409653	0.014409653	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.81433564	0.41226727	0.010246897	0.40776685	0.125634	0.44813076	0.62065357	0.01441455	0.01441455	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.814489	0.4119426	0.010051311	0.40781257	0.12564655	0.44812208	0.6205094	0.014418039	0.014418039	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.8145476	0.41184816	0.009933615	0.40784553	0.1256536	0.44810978	0.6204394	0.014416876	0.014416876	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.8144797	0.41201997	0.009902417	0.4078837	0.12566024	0.44808814	0.6204576	0.014420352	0.014420352	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.8143373	0.4123097	0.0099347215	0.40794623	0.12567547	0.44806296	0.6205213	0.014419647	0.014419647	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.8141502	0.41267285	0.0100335935	0.40801543	0.12569515	0.44804177	0.62062013	0.0144188665	0.0144188665	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.8139394	0.41308004	0.010157559	0.40807766	0.12571219	0.4480198	0.62074244	0.014424112	0.014424112	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.8136939	0.41354725	0.0103138955	0.40813616	0.12572761	0.44799617	0.6208947	0.014427703	0.014427703	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.8134296	0.414038	0.010492119	0.40819284	0.12574255	0.4479722	0.6210645	0.014433036	0.014433036	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.8131485	0.41454935	0.0106985085	0.40824634	0.1257574	0.44795024	0.62125164	0.014435024	0.014435024	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.81284064	0.4151308	0.010923559	0.408292	0.12577039	0.44793054	0.62145245	0.014437012	0.014437012	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.81251615	0.41576636	0.011164604	0.40832523	0.12577973	0.4479131	0.6216692	0.014433401	0.014433401	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.8121883	0.41643593	0.011429005	0.40833855	0.12578376	0.4479013	0.621897	0.014431738	0.014431738	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.81185097	0.4171139	0.011716196	0.40836373	0.12579364	0.4478929	0.6221277	0.014433582	0.014433582	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.81151545	0.41780782	0.012004681	0.4083724	0.12579753	0.4478851	0.6223637	0.014438016	0.014438016	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.8111224	0.41859147	0.012327082	0.40840587	0.12580949	0.44787207	0.6226281	0.0144433025	0.0144433025	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.81067973	0.41945103	0.0126860365	0.4084596	0.12582876	0.44785646	0.6229174	0.014452686	0.014452686	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.8102235	0.42034423	0.013071746	0.4085046	0.12584625	0.44784424	0.62322056	0.014463967	0.014463967	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.80974305	0.4212967	0.013487182	0.4085383	0.12586051	0.4478337	0.6235455	0.0144734355	0.0144734355	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8092477	0.42229667	0.013923113	0.4085543	0.12586896	0.4478247	0.62388897	0.014474791	0.014474791	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8087593	0.42328966	0.014375898	0.40855682	0.12587439	0.44782087	0.62423575	0.0144715905	0.0144715905	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.808275	0.42426383	0.014825749	0.40855914	0.12587976	0.44781703	0.62458026	0.0144767	0.0144767	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8078792	0.4250452	0.015220307	0.40855497	0.12588398	0.4478189	0.62487036	0.014483372	0.014483372	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.8076605	0.42547014	0.015504354	0.40852734	0.12588196	0.447833	0.62505496	0.014490593	0.014490593	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.8075522	0.42565712	0.01569549	0.40850064	0.12588009	0.44785002	0.6251633	0.014496583	0.014496583	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.8075494	0.42562962	0.015803922	0.40847027	0.12587737	0.4478718	0.6252	0.014503074	0.014503074	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.80768347	0.42534328	0.015784442	0.4084257	0.12586825	0.4478959	0.6251443	0.014506786	0.014506786	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.8079622	0.42481267	0.015715385	0.40831384	0.1258408	0.44794378	0.625024	0.014506285	0.014506285	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.808146	0.42446887	0.015630417	0.40826014	0.12582743	0.4479679	0.6249258	0.01450659	0.01450659	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9296875	0	0	0	0	0	0	0
0.8083179	0.42413798	0.015534367	0.408226	0.12581967	0.44798702	0.62482417	0.0145112015	0.0145112015	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9296875	0	0	0	0	0	0	0
0.80847096	0.42383337	0.015447069	0.40821084	0.12581845	0.44800398	0.6247266	0.014513884	0.014513884	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9296875	0	0	0	0	0	0	0
0.80860156	0.42356324	0.015354304	0.40821278	0.12582129	0.44801387	0.6246357	0.014508496	0.014508496	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9296875	0	0	0	0	0	0	0
0.8087191	0.42332026	0.015267053	0.40821874	0.12582508	0.44802186	0.62455165	0.014500219	0.014500219	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.80883527	0.42310002	0.015192114	0.4082079	0.12582366	0.44803303	0.62447536	0.014501553	0.014501553	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8089446	0.42289782	0.015115448	0.40818897	0.12581833	0.44804186	0.62440634	0.014497903	0.014497903	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.809041	0.422712	0.015020495	0.40817967	0.12581338	0.44804153	0.62434155	0.014491607	0.014491607	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.80900145	0.42276534	0.015007629	0.40819624	0.12581469	0.44802698	0.62436247	0.014481917	0.014481917	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8088925	0.42294803	0.015047464	0.40821335	0.12581557	0.44800833	0.6244334	0.014473385	0.014473385	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.80873406	0.42322382	0.015126284	0.40823144	0.12581675	0.44798774	0.6245388	0.014466874	0.014466874	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8085269	0.42359754	0.01525135	0.40824807	0.1258182	0.44796765	0.6246793	0.014459956	0.014459956	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8082824	0.42404324	0.0154203	0.4082683	0.12582263	0.44795027	0.6248449	0.01445437	0.01445437	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.80800915	0.42454666	0.015614068	0.40829092	0.1258283	0.44793275	0.62502885	0.014445814	0.014445814	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8077159	0.42511156	0.015834745	0.40829712	0.12582895	0.44791794	0.6252333	0.014440254	0.014440254	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.80739516	0.42574573	0.016085641	0.4082935	0.12582682	0.44790474	0.6254606	0.014432966	0.014432966	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.80699044	0.4265407	0.016399615	0.4082995	0.12582827	0.4478881	0.6257403	0.014426537	0.014426537	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.80658436	0.42734367	0.016701918	0.40830278	0.12582757	0.4478687	0.62602013	0.014419334	0.014419334	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.80615073	0.428212	0.017036086	0.40829796	0.12582494	0.44785133	0.6263222	0.0144167505	0.0144167505	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.8056972	0.42912495	0.01739164	0.40828824	0.12582114	0.4478349	0.6266398	0.014416137	0.014416137	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.8052395	0.4300502	0.017751494	0.40827224	0.12581514	0.44781882	0.62696266	0.01441599	0.01441599	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.80475736	0.4310294	0.0181444	0.4082489	0.12580782	0.44780537	0.6273059	0.014412136	0.014412136	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.8043009	0.43194628	0.018514745	0.4082262	0.12580048	0.447792	0.6276316	0.014411663	0.014411663	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.8039792	0.43257424	0.018804193	0.40820187	0.12579432	0.4477876	0.62787104	0.014412708	0.014412708	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91796875	0	0	0	0	0	0	0
0.80398995	0.4325086	0.018867057	0.40817496	0.12578961	0.4478008	0.6278917	0.014416385	0.014416385	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91796875	0	0	0	0	0	0	0
0.804187	0.43211916	0.01880264	0.408109	0.12577237	0.4478265	0.62780094	0.014416546	0.014416546	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91796875	0	0	0	0	0	0	0
0.8044327	0.43164888	0.018683745	0.408042	0.12575397	0.44785213	0.6276711	0.014416718	0.014416718	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91796875	0	0	0	0	0	0	0
0.804822	0.43092418	0.018456288	0.40796265	0.12573266	0.44788775	0.62743974	0.014414724	0.014414724	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9140625	0	0	0	0	0	0	0
0.8052461	0.43013072	0.018191205	0.4079118	0.12572218	0.4479257	0.62716496	0.014412049	0.014412049	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9140625	0	0	0	0	0	0	0
0.80569685	0.4293293	0.01788791	0.407849	0.12570672	0.4479643	0.62686706	0.014414477	0.014414477	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9140625	0	0	0	0	0	0	0
0.8061545	0.428474	0.01757932	0.40779823	0.12569292	0.44799504	0.6265745	0.014415615	0.014415615	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9140625	0	0	0	0	0	0	0
0.8065911	0.42761263	0.017269019	0.40777707	0.1256878	0.4480182	0.6262853	0.014419311	0.014419311	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91015625	0	0	0	0	0	0	0
0.8070078	0.4267767	0.016974013	0.40776056	0.12568446	0.44804043	0.6260085	0.014420812	0.014420812	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91015625	0	0	0	0	0	0	0
0.80738944	0.42599183	0.0167014	0.40775937	0.12568645	0.4480602	0.62574893	0.01442469	0.01442469	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91015625	0	0	0	0	0	0	0
0.8077561	0.4252568	0.016424343	0.4077438	0.1256817	0.44807583	0.6255033	0.0144353425	0.0144353425	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91015625	0	0	0	0	0	0	0
0.80809116	0.42458478	0.016144369	0.40773457	0.12567689	0.44808394	0.6252736	0.014442285	0.014442285	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90625	0	0	0	0	0	0	0
0.8083926	0.42396757	0.015883852	0.40774122	0.1256776	0.4480897	0.6250587	0.014440769	0.014440769	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90625	0	0	0	0	0	0	0
0.80867904	0.42341137	0.015638009	0.4077282	0.12567137	0.44809625	0.62486166	0.014440046	0.014440046	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90625	0	0	0	0	0	0	0
0.80888724	0.42300722	0.015449924	0.40773058	0.12567055	0.44809943	0.62471104	0.014439418	0.014439418	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90625	0	0	0	0	0	0	0
0.8090455	0.4227007	0.015290486	0.40774179	0.12567207	0.44809842	0.62458974	0.014439003	0.014439003	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90625	0	0	0	0	0	0	0
0.80913514	0.42254752	0.015186555	0.40774748	0.12567149	0.44809538	0.6245182	0.014439779	0.014439779	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90625	0	0	0	0	0	0	0
0.8091885	0.42246762	0.015121695	0.40775374	0.125672	0.44809344	0.6244726	0.014436459	0.014436459	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90625	0	0	0	0	0	0	0
0.8091971	0.4224534	0.015084361	0.40778017	0.1256793	0.44808754	0.62444943	0.014430921	0.014430921	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90234375	0	0	0	0	0	0	0
0.8091836	0.4224905	0.015070074	0.40779895	0.1256841	0.44808197	0.62444586	0.014425833	0.014425833	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90234375	0	0	0	0	0	0	0
0.80916065	0.42256612	0.01506912	0.40779772	0.12568176	0.44807744	0.6244582	0.014419144	0.014419144	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90234375	0	0	0	0	0	0	0
0.809125	0.4226602	0.015091063	0.4077983	0.12568127	0.44807538	0.62448025	0.014419465	0.014419465	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90234375	0	0	0	0	0	0	0
0.80906695	0.42278668	0.015114564	0.4078066	0.12568203	0.4480679	0.6245141	0.014415912	0.014415912	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.90234375	0	0	0	0	0	0	0
0.8089918	0.4229268	0.015140543	0.40783	0.12568732	0.4480564	0.6245537	0.014409522	0.014409522	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8984375	0	0	0	0	0	0	0
0.80891687	0.42307445	0.01518132	0.4078422	0.12568976	0.44804865	0.62459934	0.01440314	0.01440314	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8984375	0	0	0	0	0	0	0
0.8088319	0.4232255	0.015234217	0.40786684	0.12569726	0.4480411	0.62464833	0.014398898	0.014398898	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8984375	0	0	0	0	0	0	0
0.80874103	0.42338514	0.015279765	0.40789187	0.12570357	0.44802988	0.6247009	0.014396325	0.014396325	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8984375	0	0	0	0	0	0	0
0.8086581	0.4235438	0.01533433	0.4078996	0.1257049	0.44802308	0.624756	0.014395042	0.014395042	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8984375	0	0	0	0	0	0	0
0.8085643	0.4237119	0.015390299	0.4079164	0.12570885	0.44801354	0.6248152	0.014396769	0.014396769	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8984375	0	0	0	0	0	0	0
0.8084693	0.42388478	0.015445586	0.40793067	0.12571163	0.44800344	0.62487614	0.014396665	0.014396665	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.89453125	0	0	0	0	0	0	0
0.8083618	0.42406178	0.015494573	0.4079658	0.1257207	0.44798845	0.62493616	0.01439317	0.01439317	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.89453125	0	0	0	0	0	0	0
0.80826515	0.42423606	0.015542731	0.40798253	0.12572375	0.44797656	0.624996	0.014389225	0.014389225	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.89453125	0	0	0	0	0	0	0
0.80816936	0.42442033	0.015604665	0.40798712	0.12572415	0.44796893	0.6250609	0.014388554	0.014388554	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.89453125	0	0	0	0	0	0	0
0.80807483	0.42460075	0.01567094	0.40799302	0.1257249	0.44796276	0.625125	0.014388819	0.014388819	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.89453125	0	0	0	0	0	0	0
0.8079847	0.42477784	0.015741412	0.40799332	0.12572472	0.44795892	0.6251887	0.014391803	0.014391803	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.89453125	0	0	0	0	0	0	0
0.8078971	0.42494497	0.015818618	0.40799785	0.12572706	0.4479574	0.6252497	0.014396765	0.014396765	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.89453125	0	0	0	0	0	0	0
0.807814	0.42511186	0.015885763	0.4079941	0.12572555	0.44795436	0.6253102	0.014401101	0.014401101	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.890625	0	0	0	0	0	0	0
0.8077543	0.42521065	0.015949188	0.4080107	0.12573333	0.44795594	0.62534773	0.0143958	0.0143958	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.890625	0	0	0	0	0	0	0
0.8077226	0.42525882	0.016011974	0.40802225	0.12574151	0.44796443	0.62536925	0.01438945	0.01438945	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.890625	0	0	0	0	0	0	0
0.8077211	0.4252575	0.016050432	0.408025	0.12574637	0.44797415	0.62537277	0.014387481	0.014387481	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.890625	0	0	0	0	0	0	0
0.8077357	0.42523023	0.01607196	0.40802282	0.12574902	0.4479836	0.62536633	0.014391346	0.014391346	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.890625	0	0	0	0	0	0	0
0.80775756	0.42518267	0.01608508	0.4080273	0.12575395	0.44799262	0.6253519	0.014389897	0.014389897	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.890625	0	0	0	0	0	0	0
0.8077916	0.4251195	0.016083917	0.4080247	0.12575579	0.44800115	0.625331	0.014388042	0.014388042	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.890625	0	0	0	0	0	0	0
0.80782485	0.42504284	0.016076334	0.40803787	0.12576291	0.44800764	0.625304	0.014387431	0.014387431	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.80784804	0.42498666	0.016068948	0.4080506	0.125769	0.4480116	0.6252837	0.0143912975	0.0143912975	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.80783904	0.42497826	0.016063163	0.40807766	0.12577789	0.4480074	0.62527907	0.01439339	0.01439339	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.8078007	0.425008	0.01607759	0.40812233	0.125793	0.44800085	0.6252885	0.014395638	0.014395638	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.80774915	0.42506352	0.016107058	0.4081658	0.12580806	0.44799492	0.62530816	0.01439443	0.01439443	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.8076891	0.4251455	0.016156701	0.408198	0.12582028	0.44799238	0.6253391	0.014397227	0.014397227	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.8076288	0.425242	0.016225254	0.40821493	0.12582873	0.44799507	0.6253774	0.014403479	0.014403479	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.80756426	0.42537892	0.016291384	0.40819985	0.12582444	0.44799632	0.6254303	0.014411204	0.014411204	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.80749595	0.425518	0.016349869	0.40819073	0.12582126	0.44799453	0.6254828	0.014414836	0.014414836	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.8074685	0.4255784	0.01637248	0.40818244	0.12581815	0.4479936	0.62550586	0.0144194	0.0144194	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.80749714	0.4255157	0.0163552	0.40819004	0.12582171	0.44799626	0.6254834	0.014418005	0.014418005	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.8076128	0.42531654	0.01629046	0.40816918	0.12581712	0.44800925	0.625411	0.01441623	0.01441623	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.88671875	0	0	0	0	0	0	0
0.80774295	0.42509538	0.01621571	0.40814328	0.1258109	0.4480238	0.6253294	0.014414706	0.014414706	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8828125	0	0	0	0	0	0	0
0.80793273	0.4247745	0.016082564	0.4081011	0.12579718	0.4480372	0.6252106	0.014412385	0.014412385	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8828125	0	0	0	0	0	0	0
0.8081384	0.42441398	0.015923243	0.40806478	0.12578434	0.44804734	0.6250778	0.014409508	0.014409508	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8828125	0	0	0	0	0	0	0
0.80835724	0.4240038	0.015753191	0.40804744	0.12577876	0.44805765	0.6249287	0.014410808	0.014410808	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.8828125	0	0	0	0	0	0	0
0.80858624	0.4235781	0.01556315	0.4080234	0.1257695	0.44806522	0.6247744	0.0144126825	0.0144126825	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.87890625	0	0	0	0	0	0	0
0.8087243	0.4233174	0.015415522	0.4080162	0.12576342	0.44806135	0.62467545	0.014416978	0.014416978	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.87890625	0	0	0	0	0	0	0
0.80878264	0.4232028	0.015316771	0.4080227	0.12576085	0.4480504	0.6246264	0.014419978	0.014419978	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.87890625	0	0	0	0	0	0	0
0.8087788	0.42320564	0.015263708	0.40803513	0.12575993	0.44803578	0.62461877	0.014417914	0.014417914	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.87890625	0	0	0	0	0	0	0
0.8087394	0.423285	0.015242193	0.40804088	0.12575656	0.4480203	0.6246396	0.014411601	0.014411601	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.87890625	0	0	0	0	0	0	0
0.80866206	0.4234345	0.015269177	0.40804765	0.12575522	0.44800764	0.6246888	0.014403223	0.014403223	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.87890625	0	0	0	0	0	0	0
0.8085419	0.42365867	0.015345307	0.40805808	0.12575659	0.44799668	0.6247689	0.014398496	0.014398496	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.87890625	0	0	0	0	0	0	0
